TT3	10012791 33 51	breathing problems
TT8	10012791 381 401	difficulty breathing
TT4	10012791 47 67	difficulty breathing
TT1	10012791 73 87	hard to breath
TT5	10012804 105 115	poor sleep
TT4	10012804 119 139	could not sleep well
TT8	10012804 122 141	Difficulty sleeping
TT6	10012804 164 180	trouble sleeping
TT10	10012804 169 188	difficulty sleeping
TT9	10012804 187 205	Difficult to sleep
TT6	10012804 239 252	can not sleep
TT5	10012804 247 263	trouble sleeping
TT7	10012804 266 289	inability to sleep well
TT4	10012804 36 46	sleep loss
TT10	10012804 386 399	hard to sleep
TT7	10012804 413 436	lousy sleeping at night
TT11	10012804 422 438	trouble sleeping
TT5	10012804 423 435	cannot sleep
TT3	10012804 45 53;54 62	Problems sleeping
TT9	10012804 508 528	could not sleep well
TT14	10012804 591 609	hard time sleeping
TT11	10012804 650 673	sleep is not very sound
TT5	10012804 77 85;99 104;105 116	comfortably Couldn't sleep
TT9	10012804 794 825	doesnt sleep very well at night
TT4	10012804 85 104	Difficulty sleeping
TT4	10012804 86 102	trouble sleeping
TT4	10012804 95 114	difficulty sleeping
TT3	10012805 0 14	Fuzzy thinking
TT1	10012805 0 16	Muddled thinking
TT1	10012805 0 5	Fuzzy
TT2	10012805 10 24	fuzzy thinking
TT4	10012805 110 144	frequently unable to think clearly
TT10	10012805 189 208	diffuculty thinking
TT12	10012805 275 305	inability to think fast enough
TT2	10012805 35 47	fuzzy headed
TT11	10012805 473 489	blurred thinking
TT5	10012805 62 88	inability to think clearly
TT3	10012805 71 102	not be able to process thoughts
TT5	10012805 79 103	loss of coherent thought
TT15	10012805 86 96;97 105	Difficulty thinking
TT8	10013050 555 563	disabled
TT7	10013092 210 231	discomfort in my legs
TT6	10013092 491 501	discomfort
TT13	10013092 549 575	discomfort in my left hand
TT22	10013092 989 999	discomfort
TT9	10013160 545 556	dislocating
TT4	10013237 244 252	myopathy
TT4	10013237 61 81	NECK MUSCEL PROBLEMS
TT7	10013237 787 797	myopathies
TT9	10013242 1546 1565	neurological damage
TT3	10013242 346 365	neurological damage
TT7	10013272 97 109	tendinopathy
TT2	10013394 0 15	Disorentatation
TT7	10013394 153 167	disorientation
TT4	10013394 32 46	disorientation
TT3	10013394 34 48	disorientation
TT14	10013394 427 438	disoriented
TT14	10013394 440 455	got lost on way
TT17	10013538 384 407	bouts of diverticulitis
TT1	10013573 0 5	DIZZY
TT1	10013573 0 5	Dizzy
TT1	10013573 0 8	dizzines
TT2	10013573 0 9	Dizziness
TT1	10013573 0 9	dizzyness
TT1	10013573 0 9	Dizziness
TT1	10013573 0 9	dizziness
TT1	10013573 0 9	dizziness
TT3	10013573 10 19	dizziness
TT4	10013573 100 109	dizziness
TT5	10013573 103 112	dizziness
TT2	10013573 106 115	dizziness
TT2	10013573 108 117	dizziness
TT2	10013573 11 20	dizziness
TT1	10013573 11 28	intense dizziness
TT20	10013573 1146 1155	dizziness
TT5	10013573 120 128	diziness
TT6	10013573 126 135	dizzyness
TT2	10013573 13 25	dizzy spells
TT2	10013573 136 145	dizziness
TT2	10013573 14 23	dizziness
TT6	10013573 141 153	Dizzy spells
TT2	10013573 15 24	Dizziness
TT9	10013573 158 167	dizziness
TT2	10013573 16 25	dizziness
TT2	10013573 16 26	Dizzieness
TT7	10013573 167 176	dizziness
TT8	10013573 168 177	dizzyness
TT2	10013573 19 28	dizziness
TT2	10013573 194 203	dizziness
TT6	10013573 198 203	dizzy
TT3	10013573 199 204	dizzy
TT10	10013573 206 215	dizziness
TT3	10013573 218 230	dizzy spells
TT1	10013573 243 252	dizziness
TT3	10013573 25 34	dizziness
TT3	10013573 25 52	dizziness (fainting spells)
TT11	10013573 272 281	dizzyness
TT7	10013573 287 292	dizzy
TT5	10013573 315 324	dizziness
TT5	10013573 392 401	dizziness
TT1	10013573 44 49	dizzy
TT2	10013573 44 52	diziness
TT5	10013573 450 459	dizziness
TT4	10013573 46 55	dizzyness
TT2	10013573 514 523	dizziness
TT3	10013573 52 61	dizziness
TT3	10013573 53 62	dizziness
TT16	10013573 554 563	dizziness
TT3	10013573 56 76	occasional dizziness
TT3	10013573 58 63	Dizzy
TT10	10013573 596 605	dizziness
TT11	10013573 604 613	dizziness
TT3	10013573 61 70	DIZZINESS
TT5	10013573 64 73	dizziness
TT6	10013573 674 679	dizzy
TT3	10013573 68 105	slightly dizzy virtually all the time
TT6	10013573 69 78	dizzyness
TT2	10013573 7 12	dizzy
TT3	10013573 76 85	dizziness
TT1	10013573 77 86	dizziness
TT4	10013573 81 90	dizziness
TT1	10013573 9 14	dizzy
TT1	10013573 91 100	Dizziness
TT18	10013573 961 969	dizzines
TT11	10013573 99 108	dizziness
TT1	10013646 0 20	skipping heart beats
TT3	10013649 106 116	drowsiness
TT8	10013649 120 138	hard to stay awake
TT3	10013649 136 146	drowsiness
TT4	10013649 173 183	drowsiness
TT1	10013649 22 32	drowsiness
TT5	10013649 22 42	excessive drowsiness
TT3	10013649 23 29	sleepy
TT2	10013649 25 31	sleepy
TT3	10013649 35 45	drowsiness
TT1	10013649 40 46	drowsy
TT3	10013649 47 57	drowsiness
TT1	10013649 5 11	drowsy
TT10	10013649 575 581	drowsy
TT1	10013649 9 19	bit drowsy
TT23	10013778 1259 1267	dry eyes
TT5	10013778 26 34	dry eyes
TT8	10013778 401 409	dry eyes
TT5	10013778 43 51	dry eyes
TT3	10013778 63 81	extremely dry eyes
TT6	10013778 75 83	dry eyes
TT4	10013778 86 90;91 101	eyes are so dry
TT6	10013779 158 162;163 170	hair dryness
TT10	10013781/10003068 93 102	dry mouth
TT6	10013781/10003069 79 88	dry mouth
TT1	10013781/10003070 0 9	Dry mouth
TT2	10013781/10003071 21 30	dry mouth
TT2	10013781/10003072 42 51	dry mouth
TT8	10013781/10003073 154 163	dry mouth
TT2	10013781/10003074 19 39	dry throat and mouth
TT1	10013781/10003075 0 19	Extremely dry mouth
TT3	10013781/10003076 164 173	dry mouth
TT1	10013781/10003077 0 9	dry mouth
TT4	10013786 + 10023094 62 76	"dry,itchy skin"
TT4	10013786 110 124	skin is so dry
TT4	10013786 111 125	skin is so dry
TT20	10013786 1217 1225	dry skin
TT5	10013786 142 156	skin is so dry
TT6	10013786 142 156	skin is so dry
TT7	10013786 186 196;214 219	fingertips scaly
TT1	10013786 5 30	persistent dry skin spots
TT5	10013786 58 72	SUPER dry skin
TT26	10013908 478 503	abnormal uterine bleeding
TT10	10013935 431 451	severe menstual pain
TT8	10013950 102 111	dysphagia
TT5	10013952 202 208;229 235	speech so bad
TT11	10013952 620 626;642 650	speech problems
TT4	10013952 73 111	speech difficulties like pronunciation
TT2	10013952 75 81;97 105	speech problems
TT14	10013952 86 96;110 118	Difficulty speaking
TT1	10013968 0 19	Shortness of breath
TT4	10013968 115 129	breathlessness
TT4	10013968 167 186	shortness of breath
TT3	10013968 173 192	shortness of breath
TT10	10013968 189 208	shortness of breath
TT7	10013968 293 308	short of breath
TT4	10013968 33 52	shortness of breath
TT5	10013968 352 371	shortness of breath
TT22	10013968 405 424	shortness of breath
TT19	10013968 423 437	breathlessness
TT11	10013968 468 482	Loss of breath
TT2	10013968 48 67	shortness of breath
TT10	10013968 488 507	shortness of breath
TT7	10013968 524 539	short of breath
TT6	10013968 540 559	shortness of breath
TT5	10013968 57 76	Shortness of Breath
TT1	10013968 58 77	shortness of breath
TT10	10013968 730 749	shortness of breath
TT11	10013968 914 933	shortness of breath
TT2	10013968 98 117	shortness of breath
TT8	10013996 306 326	buzzing in both ears
TT5	10014048 281 298	stiff upon waking
TT1	10014184 0 9;10 15	Eczema on hands
TT2	10014184 0 9;20 24	Eczema on feet
TT1	10014184 100 106	eczema
TT6	10014184 169 175	eczema
TT8	10014184 599 605	eczema
TT2	10014474 58 69	elevated BP
TT1	10014474 77 101	elevated bloodb pressure
TT18	10015026 262 283	burning in my stomach
TT1	10015026 52 72	burning my esophagus
TT9	10015090 107 117	nosebleeds
TT4	10015150 129 137	erithema
TT5	10015150 129 137	erithema
TT3	10015150 97 105	erithema
TT3	10015150 98 106	erithema
TT10	10015607 123 166	2-3 periods a month instead of once a month
TT2	10015607 5 51	menstruating with heavy bleeding every 11 days
TT15	10015627 678 692	easily excited
TT1	10015667 0 10	Exhaustion
TT1	10015667 0 20	always feeling tired
TT4	10015667 104 114	exhaustion
TT4	10015667 167 176	exhausted
TT6	10015667 182 191	exhausted
TT1	10015667 29 39	exhaustion
TT6	10015667 295 313	EXTREME EXHAUSTION
TT8	10015667 298 320	exhausted all the time
TT9	10015667 367 377	Exhaustion
TT4	10015667 43 53	exhaustion
TT12	10015667 446 456	Exhaustion
TT4	10015667 45 55	exhaustion
TT11	10015667 454 464	exhausting
TT11	10015667 530 546	always exhausted
TT11	10015667 597 607	exhaustion
TT5	10015667 607 625	EXTREME EXHAUSTION
TT4	10015667 62 72	exhaustion
TT19	10015667 636 646	exhaustion
TT2	10015667 9 19	exhaustion
TT6	10015667 94 104	exhaustion
TT3	10015667 98 108	exhaustion
TT14	10015715 248 265	language problems
TT1	10015916 0 11	Eye problem
TT1	10015916 160 172	eye problems
TT3	10015916 44 55	eye trouble
TT4	10015958 210 218	eye pain
TT7	10015958 806 815	eyes hurt
TT1	10016008 10 19	EYE HEAVY
TT5	10016008 60 77	heaviness in eyes
TT8	10016059 192 217	Sores on the inner cheeks
TT29	10016060 1060 1076	facial paralysis
TT9	10016060 140 156	facial paralysis
TT14	10016060 482 498	facial paralysis
TT12	10016065 + 10042694 486 514	face and fingers are swollen
TT1	10016065 19 44	slight swelling of cheeks
TT8	10016065 60 68;70 74	swelling face
TT6	10016065 785 801	face looks puffy
TT2	10016065 94 109	Facial swelling
TT2	10016173 10 15	falls
TT7	10016173 99 104	falls
TT6	10016178 119 131	falling over
TT1	10016256 0 17	Extreme tiredness
TT1	10016256 0 17	Extreme tiredness
TT1	10016256 0 19	feelings of fatigue
TT1	10016256 0 25	SEVERE FATIGUE IN MY BODY
TT1	10016256 0 7	Fatigue
TT1	10016256 0 7	fatigue
TT1	10016256 0 7	fatigue
TT1	10016256 0 7	fatigue
TT1	10016256 0 7	fatigue
TT1	10016256 0 7	Fatigue
TT1	10016256 0 7	Fatigue
TT1	10016256 0 7	Fatigue
TT2	10016256 10 17	fatigue
TT1	10016256 10 18	fatigued
TT3	10016256 103 110	fatigue
TT3	10016256 105 118	sever fatigue
TT7	10016256 108 115	fatigue
TT6	10016256 108 125	EXTREME TIREDNESS
TT2	10016256 109 117	fatigued
TT2	10016256 11 28	extreme tiredness
TT1	10016256 11 30	unexplained fatigue
TT6	10016256 110 117	fatigue
TT6	10016256 116 123	fatigue
TT7	10016256 122 129	fatigue
TT4	10016256 125 132	fatigue
TT4	10016256 128 135	fatigue
TT1	10016256 13 20	fatigue
TT2	10016256 13 20	fatigue
TT12	10016256 135 143	Fatigued
TT6	10016256 138 145	fatigue
TT6	10016256 141 148	fatigue
TT3	10016256 15 23	fatigued
TT9	10016256 152 169	increased fatigue
TT3	10016256 154 161	fatigue
TT3	10016256 159 166	fatigue
TT2	10016256 164 171	fatigue
TT2	10016256 17 24	fatigue
TT1	10016256 17 24	fatigue
TT2	10016256 171 178	fatique
TT4	10016256 177 184	fatigue
TT13	10016256 181 188	fatigue
TT10	10016256 185 192	fatigue
TT4	10016256 185 213	increase in level of fatigue
TT10	10016256 187 203	Constant fatigue
TT3	10016256 189 202	very fatigued
TT4	10016256 190 197	fatigue
TT5	10016256 194 201	fatigue
TT1	10016256 201 208	Fatigue
TT2	10016256 21 28	fatigue
TT3	10016256 21 28	fatigue
TT10	10016256 217 224	fatigue
TT2	10016256 22 29	fatigue
TT6	10016256 227 234	fatigue
TT3	10016256 23 30	fatigue
TT6	10016256 233 250	extreme tiredness
TT12	10016256 234 251	extreme tiredness
TT6	10016256 237 244	fatigue
TT1	10016256 24 31	fatigue
TT3	10016256 24 31	fatique
TT3	10016256 25 32	fatigue
TT2	10016256 25 32	fatigue
TT3	10016256 25 32	fatigue
TT10	10016256 254 286	needed to rest every few minutes
TT3	10016256 26 33	fatigue
TT3	10016256 26 33	fatigue
TT7	10016256 272 279	fatigue
TT5	10016256 278 286	fatigued
TT5	10016256 286 293	fatigue
TT7	10016256 297 305	fatiqued
TT10	10016256 306 313	fatigue
TT3	10016256 31 38	fatigue
TT1	10016256 32 40	fatigued
TT9	10016256 326 333	fatigue
TT2	10016256 33 40	fatigue
TT7	10016256 332 349	extreme tiredness
TT7	10016256 335 342	fatique
TT3	10016256 34 41	fatigue
TT1	10016256 34 48	SEVERE fatigue
TT3	10016256 34 51	extreme tiredness
TT7	10016256 341 348	fatigue
TT4	10016256 35 42	fatigue
TT7	10016256 369 376	fatigue
TT7	10016256 37 44	fatigue
TT2	10016256 37 44	fatigue
TT3	10016256 38 45	fatigue
TT8	10016256 385 392;393 401	feeling exausted
TT18	10016256 391 409	"fatigue, increased"
TT4	10016256 42 49	fatigue
TT2	10016256 42 59	extreme tiredness
TT9	10016256 422 429	fatique
TT4	10016256 46 53	fatigue
TT11	10016256 470 487	extreme tiredness
TT2	10016256 496 503	Fatigue
TT4	10016256 50 57	fatigue
TT3	10016256 50 57	fatigue
TT14	10016256 514 521	fatigue
TT18	10016256 520 527	fatigue
TT5	10016256 528 535	fatigue
TT3	10016256 55 62	fatigue
TT11	10016256 583 591	fatigued
TT3	10016256 59 66	fatigue
TT3	10016256 60 67	fatigue
TT4	10016256 60 67	fatigue
TT2	10016256 63 81	persistent fatigue
TT5	10016256 64 71	fatigue
TT8	10016256 651 659	FATIGUED
TT11	10016256 655 662	fatigue
TT2	10016256 66 73	fatigue
TT10	10016256 688 700	much fatigue
TT5	10016256 69 86	extreme tiredness
TT7	10016256 693 700	fatigue
TT1	10016256 7 20	very fatigued
TT4	10016256 70 77	fatigue
TT10	10016256 717 724	fatigue
TT9	10016256 718 725	fatigue
TT2	10016256 72 88	horrible fatigue
TT4	10016256 73 80	fatique
TT6	10016256 73 90	extreme tiredness
TT16	10016256 738 745	fatigue
TT11	10016256 742 749	fatigue
TT10	10016256 771 778	FATIGUE
TT14	10016256 773 780	fatigue
TT11	10016256 781 795	severe fatigue
TT1	10016256 8 15	fatigue
TT17	10016256 806 813	fatigue
TT9	10016256 821 828	fatigue
TT2	10016256 84 92	fatigued
TT10	10016256 850 857	fatigue
TT6	10016256 86 93	fatigue
TT17	10016256 891 898	fatigue
TT4	10016256 92 99	fatigue
TT14	10016256 920 927	fatigue
TT6	10016256 95 102	fatigue
TT3	10016256 95 102	fatique
TT5	10016256 96 110	severe fatigue
TT4	10016256 97 104	fatigue
TT4	10016275 117 133	'scared' feeling
TT9	10016275 258 262	fear
TT5	10016324 95 103	feel bad
TT1	10016333 37 49	feel drugged
TT8	10016334 288 296	feel hot
TT6	10016335 162 204	hot/cold fever-like sensations in the skin
TT8	10016335 219 294	"freezing cold,like arms plunged into freezing water,then burning sensations"
TT4	10016335 63 86	hot and cold on and off
TT1	10016336 32 46	hunger feeling
TT4	10016336 35 50	constant hunger
TT5	10016336 53 59	hunger
TT7	10016336 7 21	extreme hunger
TT8	10016336 818 831	always hungry
TT13	10016336 916 922	hunger
TT16	10016341 367 376	lonliness
TT9	10016364 118 147	feeling desperately miserable
TT8	10016364 164 171	sadness
TT3	10016364 197 204	sadness
TT3	10016364 33 47	overall misery
TT21	10016364 689 696	sadness
TT6	10016364 98 115	veneer of sadness
TT7	10016379 200 235	I felt like I was going to pass out
TT8	10016558 138 143	Fever
TT7	10016558 159 165	fevers
TT7	10016558 213 218	fever
TT20	10016558 215 220	fever
TT13	10016558 220 228	feverish
TT10	10016558 528 533	fever
TT2	10016750 18 28	flank pain
TT1	10016766 0 10	Flatulence
TT1	10016766 0 10	flatulence
TT1	10016766 0 12	HORRIBLE GAS
TT1	10016766 0 15	General fatigue
TT1	10016766 0 16	mild flatuelence
TT1	10016766 0 18	General depression
TT1	10016766 0 3	gas
TT1	10016766 0 3	gas
TT2	10016766 10 13	gas
TT1	10016766 10 13	gas
TT7	10016766 108 119	Lots of gas
TT1	10016766 11 19	gas/wind
TT1	10016766 11 19	gas/wind
TT1	10016766 11 19	gas/wind
TT5	10016766 11 26	GI difficulties
TT1	10016766 11 26	mild flatulance
TT2	10016766 110 120	little gas
TT3	10016766 115 118	gas
TT5	10016766 119 138	Big time flatulence
TT1	10016766 12 20	gas/wind
TT2	10016766 12 27	general malaise
TT9	10016766 122 139;144 156	genitals and lips excruciating
TT3	10016766 123 130	bad gas
TT18	10016766 1244 1247	gas
TT3	10016766 128 131	gas
TT4	10016766 129 154	Gastrointestinal problems
TT8	10016766 131 141	flatulance
TT8	10016766 131 154	general muscle weakness
TT3	10016766 139 151	GI hemmorage
TT21	10016766 1397 1400	gas
TT2	10016766 14 17	Gas
TT5	10016766 143 158	general malaise
TT5	10016766 145 148	Gas
TT3	10016766 145 158	Excessive gas
TT4	10016766 15 19	gass
TT4	10016766 152 161;162 165	abdominal gas
TT5	10016766 153 156	Gas
TT1	10016766 153 169	general weakness
TT10	10016766 157 162	windy
TT8	10016766 159 178	general degradation
TT6	10016766 160 187	general feeling of weakness
TT6	10016766 166 188	geneal aches and pains
TT4	10016766 167 170	gas
TT2	10016766 17 33	geting bad swets
TT9	10016766 172 182	Flatulance
TT4	10016766 173 176	gas
TT2	10016766 18 28	flatulence
TT7	10016766 194 199	gassy
TT2	10016766 20 23	gas
TT3	10016766 20 34	gastric upsets
TT2	10016766 20 48	general weak feeling overall
TT7	10016766 205 208	gas
TT4	10016766 21 32	stomach gas
TT7	10016766 212 215	gas
TT16	10016766 217 235	Uncontrollable gas
TT5	10016766 218 221	gas
TT2	10016766 22 32	flatulence
TT4	10016766 222 225	gas
TT8	10016766 231 246	general malaise
TT14	10016766 236 246	flatulence
TT2	10016766 26 29	gas
TT10	10016766 260 270	Severe gas
TT6	10016766 264 267	gas
TT7	10016766 265 268	gas
TT4	10016766 280 283	gas
TT2	10016766 29 39	flatulence
TT16	10016766 294 297	gas
TT13	10016766 294 297	gas
TT1	10016766 30 33	gas
TT7	10016766 30 33	gas
TT3	10016766 31 34	gas
TT8	10016766 316 353	Extreme gas in stomach and intestines
TT8	10016766 321 324	gas
TT4	10016766 34 37	gas
TT11	10016766 341 345	GERD
TT7	10016766 348 368	get tired vry easily
TT11	10016766 351 354	gas
TT5	10016766 364 367	gas
TT4	10016766 38 48	flatulence
TT7	10016766 395 404	glossitis
TT5	10016766 400 408	GI bleed
TT8	10016766 409 412	gas
TT1	10016766 41 44	gas
TT6	10016766 41 52	GI distress
TT10	10016766 455 469	gastro problem
TT4	10016766 46 49	gas
TT5	10016766 46 59	excessive gas
TT12	10016766 466 475;476 479	abdominal gas
TT12	10016766 492 517	general feeling of malais
TT2	10016766 5 8	gas
TT4	10016766 50 53	gas
TT5	10016766 50 61	extreme gas
TT10	10016766 522 547	general weakness in hands
TT2	10016766 53 56	gas
TT5	10016766 53 57	wind
TT3	10016766 56 85	general stomach upset feeling
TT1	10016766 57 69	constant gas
TT9	10016766 580 589	glossitis
TT10	10016766 594 607	gastric bleed
TT2	10016766 61 84	general muscle soreness
TT7	10016766 612 615	gas
TT17	10016766 631 634	gas
TT4	10016766 64 67	gas
TT6	10016766 66 69	gas
TT1	10016766 69 93	gassy abdominal cramping
TT2	10016766 7 23	Gasto discomfort
TT8	10016766 744 747	Gas
TT2	10016766 78 101	general overal weakness
TT6	10016766 78 93	General Fatigue
TT15	10016766 789 811;812 816	General weakness in my feet
TT16	10016766 789 811;818 824	General weakness in my calves
TT17	10016766 789 811;830 835	General weakness in my hands
TT5	10016766 82 85	gas
TT10	10016766 838 854	gets tired a lot
TT1	10016766 89 92	Gas
TT6	10016766 89 99	gastro/ent
TT1	10016766 9 12	gas
TT5	10016766 90 150	generaly feeling unwell like walking in a daze (Zombie like)
TT4	10016766 91 94	gas
TT3	10016766 92 97	windy
TT4	10016766 99 111	gastric pain
TT17	10016767 118 135	diarreah cramping
TT6	10016767 176 185	gas pains
TT2	10016767 34 46;47 54	gas pains in abdomen
TT3	10016767 34 46;59 63	gas pains in back
TT7	10016767 532 541;542 559	gas pains around my abdomen
TT6	10016767 532 541;567 571	gas pains back
TT1	10016825 0 12	slight flush
TT19	10016825 1133 1144	hot flashes
TT3	10016825 162 292	hot/heated flushing sensation that began mid-torso and continued up to the top of head (top of scalp started tingling and burning)
TT11	10016825 189 245	complete body flushes (like a hot flash without the hot)
TT7	10016825 306 317	hot flashes
TT15	10016825 526 538	body flushes
TT7	10016825 65 76	hot flashes
TT4	10016825 74 82	flushing
TT7	10016825 79 100	excessive hot flashes
TT13	10016964 + 10011301 23 42	foot and leg cramps
TT10	10016964 + 10011301 482 501	foot and leg cramps
TT1	10016964 0 17	Cramps in my feet
TT1	10016964 0 21	Severe cramps in toes
TT2	10016964 0 7;16 20;21 29	serious feet cramping
TT5	10016964 147 156;157 164	cramps in my feet
TT2	10016964 181 185;190 196	foot cramps
TT5	10016964 30 41;51 55	cramping in feet
TT6	10016964 30 41;61 65	cramping in toes
TT4	10016964 30 46;53 57	muscle cramps in feet
TT5	10016964 311 328	feet are cramping
TT1	10016964 69 97	toes went into muscle spasms
TT5	10016964 73 89	cramping in toes
TT7	10016974 + 10033379 713 728	Foot/ankle pain
TT1	10016974 + 10033473 11 32	pain in feet and legs
TT5	10016974 + 10042050 221 235;260 264	sore and stiff feet
TT1	10016974 0 17	Very Painful feet
TT1	10016974 0 64	My feet feel like I have stone bruises just in front of the heel
TT2	10016974 0 7;17 21	pain in foot
TT3	10016974 0 7;38 52	Pain in bottom of feet
TT5	10016974 0 7;52 56	Pain in feet
TT4	10016974 12 26;47 51	muscle pain in feet
TT6	10016974 134 149	feet is painful
TT8	10016974 146 166	bottoms of feet hurt
TT11	10016974 147 156	Feet hurt
TT6	10016974 154 166	my feet hurt
TT7	10016974 157 161;175 187	pain in left foot
TT4	10016974 185 210	left foot started hurting
TT3	10016974 207 226;227 231	terrible pain in my feet
TT15	10016974 212 221	foot pain
TT2	10016974 22 31	foot pain
TT3	10016974 223 232	feet hurt
TT2	10016974 23 32	Feet sore
TT10	10016974 234 246	pain in feet
TT3	10016974 24 28;29 33	sore feet
TT5	10016974 248 271	bottoms of my feet hurt
TT2	10016974 27 39	pain in feet
TT1	10016974 29 38	foot pain
TT9	10016974 306 315	foot pain
TT1	10016974 31 38;39 43	pain in feet
TT11	10016974 315 350	ball of my left foot was so painful
TT5	10016974 361 384	acute pain in both feet
TT9	10016974 396 405	foot pain
TT3	10016974 40 49	feet hurt
TT4	10016974 41 45;46 51	feet pains
TT4	10016974 41 45;46 51	feet pains
TT3	10016974 427 442	Feet still hurt
TT4	10016974 44 48;59 63	feet pain
TT5	10016974 45 57	pain in feet
TT10	10016974 461 470	foot pain
TT8	10016974 481 491;520 525	right foot hurts
TT9	10016974 558 578;579 595	bottom of my foot is extremely tender
TT7	10016974 653 668	pain in my foot
TT1	10016974 68 77	feet hurt
TT2	10016974 70 74;102 106	foot pain
TT6	10016974 73 82	sore feet
TT16	10016974 739 748	foot pain
TT4	10016974 75 79;80 84	foot pain
TT2	10016974 77 86	foot pain
TT1	10016974 88 115	pain on the sole of my feet
TT2	10017060 + 10010300 152 179	forgetfulnes and confussion
TT1	10017060 0 13	Forgetfulness
TT11	10017060 147 160	forgetfulness
TT5	10017060 208 217	forgetful
TT14	10017060 301 314	forgetfulness
TT12	10017060 360 373	forgetfulness
TT6	10017060 52 65	forgetfulness
TT12	10017060 806 832	forget things all the time
TT1	10017060 9 30	extreme forgetfulness
TT4	10017060 90 104	forgetfullness
TT4	10017475 49 72	abnormal liver function
TT6	10017476 207 240	liver was functioning at only 50%
TT6	10017553 432 448	my skin in boils
TT7	10017584 152 166	shufflihg gait
TT6	10017584 214 233	shuffle when I walk
TT10	10017587 271 281	stumbeling
TT20	10017641 286 306	gall bladder disease
TT7	10017822 394 408	STOMACH ULCERS
TT7	10017822 60 73;93 100	ulceration of stomach
TT3	10017822 71 84	STOMACH ULCER
TT6	10018011 83 114	major gastrointestinal problems
TT3	10018011 88 110	abdominal flu symptoms
TT1	10018074 0 10	Body aches
TT1	10018074 0 10	Body aches
TT1	10018074 0 10	Body Pains
TT1	10018074 0 15	Aches and pains
TT1	10018074 0 15	aches and pains
TT1	10018074 0 15	Aches and pains
TT1	10018074 0 21	pain all over my body
TT1	10018074 0 26	Aching over my entire body
TT1	10018074 0 31	Aches and pain from head to toe
TT1	10018074 0 4;5 10	Body aches
TT2	10018074 10 20	body aches
TT9	10018074 107 120	ache all over
TT6	10018074 116 131	aches and pains
TT2	10018074 12 22	mild aches
TT1	10018074 123 146	pain throughout my body
TT5	10018074 123 150	EVERYTHING ON MY BODY HURTS
TT2	10018074 15 25	body aches
TT2	10018074 17 32	aches and pains
TT10	10018074 194 228	"ached all over, especially in legs"
TT1	10018074 2 18	HURT EVERY WHERE
TT2	10018074 207 217	body ached
TT8	10018074 242 252	body aches
TT4	10018074 246 262	everything hurts
TT1	10018074 3 13	body aches
TT5	10018074 392 407	aches and pains
TT10	10018074 421 473	deep ache from my waist down to the heels of my feet
TT9	10018074 442 458	whole body hurts
TT9	10018074 457 463;474 488	aching (like the flu)
TT8	10018074 507 522	aches and pains
TT8	10018074 565 574	body pain
TT12	10018074 618 628	body aches
TT2	10018074 90 114	hert from head to my toe
TT3	10018074 97 118	pain all over my body
TT3	10018089 11 30	pains all over body
TT6	10018123 98 114	itching all over
TT5	10018135 104 120	Felt very unwell
TT6	10018135 221 233	feeling sick
TT17	10018135 290 314	felt rotton all day long
TT2	10018135 336 382	feeling horrible like a severe flu just hit me
TT6	10018135 509 532	Felt generally terrible
TT11	10018135 543 552	quite ill
TT2	10018135 80 94	extremely sick
TT4	10018279 18 29	gum trouble
TT8	10018292 95 109	gum infections
TT2	10018386 109 139	"sore, tingly tongue(Glossitis)"
TT4	10018498 190 196	goiter
TT5	10018730 185 195	grogginess
TT4	10018730 31 37	groggy
TT5	10018836 124 138	blood in stool
TT2	10018836 22 46	blood in bowel movements
TT6	10018836 309 327	blood in my stools
TT5	10018836 63 98	passing blood and clots with stoals
TT3	10018836 82 99	blood in my stool
TT5	10018867 118 132	blood in urine
TT11	10018867 236 245	hematuria
TT1	10018867 3 18	urine is bloody
TT3	10018867 30 39	hematuria
TT3	10018867 31 51	blood clots in urine
TT12	10018867 310 319	hematuria
TT6	10018867 323 328;357 370	urine full of blood
TT4	10018867 418 452	blood began showing up in my urine
TT4	10019022 109 120	hemorrhoids
TT14	10019022 636 647	hemorrhoids
TT1	10019045 0 13	Hair thinning
TT1	10019045 0 13	hair fell out
TT1	10019045 0 28	Hair loss (Diffuse Alopecia)
TT1	10019045 0 9	hair loss
TT7	10019045 110 122	thining hair
TT6	10019045 112 121	hair loss
TT3	10019045 148 164	HAIR FALLING OUT
TT7	10019045 157 166	hair loss
TT8	10019045 158 162;185 189	hair loss
TT5	10019045 167 174;185 189	loss of hair
TT7	10019045 175 184	hair loss
TT4	10019045 175 191	hair falling out
TT10	10019045 185 197	LOSS OF HAIR
TT3	10019045 189 198	hair loss
TT2	10019045 19 28	hair loss
TT11	10019045 252 261	hair loss
TT3	10019045 26 34	hairloss
TT2	10019045 3 28	hair is getting very thin
TT2	10019045 30 43	hair thinning
TT7	10019045 321 341	hair was falling off
TT9	10019045 334 343	hair loss
TT2	10019045 34 43	hair loss
TT7	10019045 342 351	Hair loss
TT8	10019045 354 382	hair has started falling out
TT2	10019045 37 46	hair loss
TT3	10019045 40 44;67 71	Hair loss
TT9	10019045 408 416;436 468	thinning at the back and sides of my head
TT9	10019045 496 505	hair loss
TT3	10019045 51 60	hair loss
TT13	10019045 537 545	hairloss
TT4	10019045 54 63	hair loss
TT6	10019045 58 67	hair loss
TT2	10019045 58 70	loss of hair
